Taxon,YN00_1,YN00_2,YN00_3,YN00_4,YN00_5,YN02_1,YN02_2,YN02_3,YN02_4,YN02_5,YN05_1,YN05_2,YN05_3,YN05_4,YN05_5,YN10_1,YN10_2,YN10_3,YN10_4,YN10_5,YN15_1,YN15_2,YN15_3,YN15_4,YN15_5,YN20_1,YN20_2,YN20_3,YN20_4,YN20_5,YN50_1,YN50_2,YN50_3,YN50_4,YN50_5,NN00_1,NN00_2,NN00_3,NN00_4,NN00_5,NN02_1,NN02_2,NN02_3,NN02_4,NN02_5,NN05_1,NN05_2,NN05_3,NN05_4,NN05_5,NN10_1,NN10_2,NN10_3,NN10_4,NN10_5,NN15_1,NN15_2,NN15_3,NN15_4,NN15_5,NN20_1,NN20_2,NN20_3,NN20_4,NN20_5,NN50_1,NN50_2,NN50_3,NN50_4,NN50_5
DQ347843.1.1463;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__unclassified_67-14,0,19,0,0,0,0,13,0,0,0,54,0,0,0,0,12,0,0,0,13,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,12,21,0,0,9,13,0,0,0,0,0,0,0,22,0,11,0,0,11,0,18,23,0,0,31,0,0,0,0,13,0,0,0,0,0
DQ395945.1.1546;d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__uncultured_Bacillus,272,75,0,221,767,0,121,131,0,139,0,0,0,0,0,0,135,0,71,149,0,0,0,0,222,661,0,0,127,472,312,0,0,389,0,181,0,0,0,0,0,0,0,0,139,0,0,126,273,0,133,0,0,0,0,177,0,0,0,0,0,0,114,0,0,318,368,69,0,352
DQ395975.1.1559;d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Candidatus_Udaeobacter;s__uncultured_Candidatus_Udaeobacter,74,0,0,0,0,0,0,0,0,0,259,0,0,0,81,0,0,31,0,145,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,178,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,74,0,0,0,0,0,0
DQ404823.1.1537;d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Opitutus;s__uncultured_Opitutus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DQ450725.1.1358;d__Bacteria;p__Chloroflexi;c__KD4-96;o__KD4-96;f__KD4-96;g__KD4-96;s__uncultured_KD4-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DQ814725.1.1453;d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__Nitrospira_japonica,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DQ906773.1.1433;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae;g__Dongia;s__uncultured_Dongia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,17,41,0,0,0,0,0,0,0,0,0
EF018374.1.1385;d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__BIrii41;g__BIrii41;s__uncultured_proteobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EF018468.1.1366;d__Bacteria;p__Chloroflexi;c__P2-11E;o__P2-11E;f__P2-11E;g__P2-11E;s__uncultured_P2-11E,21,0,55,0,0,0,0,0,0,0,0,0,0,0,45,11,0,0,68,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,15,12,0,0,0,0,0,36,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0
EF018509.1.1397;d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__uncultured_RB41,0,0,44,11,0,31,0,27,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,41,0,0,21,0,0,0,0,0,0,0,0,0,19,0,34,0,0,0,0,0,0,0,0,0
EF018512.1.1411;d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Candidatus_Udaeobacter;s__unclassified_Candidatus_Udaeobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EF018595.1.1360;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Frankiaceae;g__Jatrophihabitans;s__uncultured_Frankiaceae,38,23,0,0,0,54,31,0,0,0,39,42,0,0,43,61,21,21,0,46,67,0,26,0,27,18,3,33,0,0,22,0,0,0,0,37,42,31,0,51,23,0,98,29,0,31,0,38,54,45,63,0,71,47,65,26,46,0,91,0,15,34,41,0,0,0,0,23,0,0
EF018635.1.1339;d__Bacteria;p__Chloroflexi;c__KD4-96;o__KD4-96;f__KD4-96;g__KD4-96;s__unclassified_KD4-96,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
EF019245.1.1376;d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__uncultured_Gemmatimonadaceae;s__unclassified_Gemmatimonadaceae,34,0,0,0,0,0,0,0,0,0,99,0,0,0,0,21,38,0,46,0,21,0,0,0,9,12,0,0,0,83,0,0,0,0,24,17,0,0,0,0,0,0,0,0,0,0,0,28,0,78,0,0,0,0,55,35,0,0,0,0,31,0,16,0,34,0,0,0,0,0
EF019308.1.1372;d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;f__IMCC26256;g__IMCC26256;s__uncultured_actinobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EF019369.1.1353;d__Bacteria;p__Chloroflexi;c__KD4-96;o__KD4-96;f__KD4-96;g__KD4-96;s__uncultured_KD4-96,7,13,9,0,0,17,3,36,0,18,0,0,0,0,15,0,0,0,0,1,0,18,12,0,3,4,17,0,81,8,0,0,0,0,0,17,0,0,8,29,0,13,0,7,11,11,17,0,41,0,0,44,27,0,11,0,22,16,11,21,0,28,31,0,23,0,0,11,61,0
EF019377.1.1345;d__Bacteria;p__Chloroflexi;c__TK10;o__TK10;f__TK10;g__TK10;s__unclassified_TK10,0,0,0,0,0,0,0,0,0,52,0,0,0,0,69,74,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EF019422.1.1396;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured_Gaiellales;g__uncultured_Gaiellales;s__unclassified_Gaiellales,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EF019605.1.1404;d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__Vicinamibacteraceae;s__uncultured_proteobacterium,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EF019724.1.1361;d__Bacteria;p__Chloroflexi;c__KD4-96;o__KD4-96;f__KD4-96;g__KD4-96;s__uncultured_KD4-96,26,39,0,51,0,47,21,39,34,0,76,0,17,78,24,32,47,54,13,19,29,12,28,37,5,31,46,56,39,84,35,0,0,77,0,36,32,18,44,0,11,0,45,28,36,49,0,21,0,18,41,76,24,39,36,15,47,33,15,38,35,37,35,29,53,0,49,21,25,0
EF019995.1.1410;d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__uncultured_RB41,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,19,0,23,0,0,116,0,0,0,0,0,0,0,0
EF019998.1.1392;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__unclassified_67-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,25,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EF020112.1.1336;d__Bacteria;p__Chloroflexi;c__TK10;o__TK10;f__TK10;g__TK10;s__uncultured_TK10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EF020147.1.1407;d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__uncultured_RB41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EF020298.1.1342;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__uncultured_Acetobacteraceae;s__uncultured_Acetobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EF466122.1.1407;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides_halotolerans,26,0,0,36,0,31,0,0,0,0,0,41,26,21,41,0,0,23,0,21,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,11,45,0,19,0,0,0,0,57,0,43,0,17,0,0,0,47,13,0,0,0,0,0,0,0,31,0,25,0,14,0,0,56,0,0
EF492977.1.1528;d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Candidatus_Udaeobacter;s__uncultured_Spartobacteria,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,71,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,49,0,0,0,0,0
EF516045.1.1477;d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Candidatus_Udaeobacter;s__uncultured_Candidatus_Udaeobacter,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EF516307.1.1378;d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;g__unclassified_Isosphaeraceae;s__unclassified_Isosphaeraceae,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
EF516348.1.1456;d__Bacteria;p__Gemmatimonadota;c__Longimicrobia;o__Longimicrobiales;f__Longimicrobiaceae;g__YC-ZSS-LKJ147;s__uncultured_YC-ZSS-LKJ147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EF516364.1.1456;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Conexibacter;s__uncultured_Conexibacter,12,0,0,0,126,0,0,0,0,0,0,11,0,0,0,27,0,0,6,0,0,0,0,5,35,38,41,7,0,51,96,0,79,26,146,13,0,0,0,0,19,0,0,0,23,0,0,0,0,0,0,0,0,0,8,12,12,0,0,21,21,3,0,22,0,42,83,84,116,0
EF516465.1.1446;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Pseudonocardia;s__uncultured_Pseudonocardia,41,0,0,16,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,51,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,19,0,9,0,0,11,0,49,0,0,0,0,0,45,0,0,0,0,0,0,14,0,0,0,0
EF516891.1.1469;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Ellin6067;s__unclassified_Ellin6067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,21,0,81,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,23,0,0,0,0,96,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EF589971.1.1389;d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured_Vicinamibacterales;g__uncultured_Vicinamibacterales;s__uncultured_Vicinamibacterales,16,0,0,0,0,0,0,36,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
EF632907.1.1542;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__uncultured_67-14,111,21,0,68,0,49,13,0,0,14,0,0,0,31,29,0,0,46,43,0,61,18,0,0,81,0,85,0,0,31,0,339,0,28,0,78,0,0,0,9,9,0,16,51,112,9,0,13,0,0,11,5,118,191,0,37,0,17,116,11,0,0,0,0,0,81,0,0,296,37
EU119255.1.1484;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Pseudonocardia;s__unclassified_Pseudonocardia,41,0,0,48,0,0,0,28,94,0,7,0,37,0,17,0,0,16,12,27,6,0,31,41,15,0,34,9,18,38,0,0,0,0,0,41,97,0,0,4,5,0,71,19,72,12,4,87,0,11,111,61,0,39,52,2,23,0,29,57,8,31,0,0,37,22,27,0,52,0
EU131964.1.1356;d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__unclassified_RB41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
EU132073.1.1386;d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__uncultured_RB41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,29,0,0,0,21,0,0,31,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EU132085.1.1358;d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured_Vicinamibacterales;g__uncultured_Vicinamibacterales;s__uncultured_Vicinamibacterales,0,31,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,86,0,0,0,0,0,0,0
EU132110.1.1355;d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__uncultured_RB41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,27,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0
EU132218.1.1321;d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured_Vicinamibacterales;g__uncultured_Vicinamibacterales;s__uncultured_Vicinamibacterales,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EU132219.1.1303;d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__unclassified_Acidobacteriae;f__unclassified_Acidobacteriae;g__unclassified_Acidobacteriae;s__unclassified_Acidobacteriae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EU132262.1.1242;d__Bacteria;p__Acidobacteriota;c__unclassified_Acidobacteriota;o__unclassified_Acidobacteriota;f__unclassified_Acidobacteriota;g__unclassified_Acidobacteriota;s__unclassified_Acidobacteriota,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,24,0,0,0,0,0,0,0,0,0,33,14,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
EU132383.1.1393;d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured_Vicinamibacterales;g__uncultured_Vicinamibacterales;s__uncultured_Vicinamibacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EU132421.1.1376;d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__unclassified_RB41,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EU132445.1.1352;d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured_Vicinamibacterales;g__uncultured_Vicinamibacterales;s__uncultured_Vicinamibacterales,0,0,0,0,0,6,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
EU132472.1.1377;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured_Gaiellales;g__uncultured_Gaiellales;s__uncultured_Gaiellales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0
EU132476.1.1440;d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter;s__uncultured_Rubrobacter,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EU132488.1.1307;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__unclassified_Micromonosporaceae;s__unclassified_Micromonosporaceae,0,26,0,0,0,17,41,0,0,0,0,0,0,34,0,0,0,0,0,31,0,0,0,0,45,0,9,0,0,0,0,0,44,0,116,57,0,0,0,0,0,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0
EU132498.1.1375;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__uncultured_67-14,0,31,0,0,0,12,21,0,0,0,0,0,31,24,0,15,0,0,0,18,29,0,0,0,0,0,9,23,0,39,0,0,0,0,0,21,0,23,17,0,17,8,21,35,0,11,0,26,36,0,23,13,0,0,22,0,0,0,18,0,0,0,16,0,9,0,11,22,0,0
EU132504.1.1371;d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter;s__uncultured_Rubrobacter,0,3,0,0,0,0,0,0,0,0,0,71,12,0,0,0,8,9,22,0,18,41,0,4,0,0,5,0,11,0,0,0,0,0,0,24,0,0,7,0,19,0,33,0,0,6,1,0,28,0,0,0,0,2,8,8,7,0,8,0,0,0,0,0,31,0,0,0,0,0
EU132507.1.1320;d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter;s__uncultured_Rubrobacter,0,0,0,0,0,0,0,0,0,0,52,2,0,0,14,6,0,0,47,4,18,13,0,0,0,0,6,0,0,0,0,0,0,0,0,2,6,2,0,0,1,0,0,0,0,0,11,0,0,3,8,0,0,17,0,0,0,0,0,0,0,87,0,0,19,0,0,0,0,0
EU132534.1.1363;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured_Gaiellales;g__uncultured_Gaiellales;s__uncultured_Gaiellales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EU132546.1.1380;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__uncultured_67-14,55,0,0,0,0,0,22,31,0,13,0,0,0,0,0,0,0,0,19,0,0,16,0,0,0,7,0,23,0,28,6,0,22,27,0,37,0,23,24,3,18,0,29,4,0,19,37,0,0,12,0,0,0,24,0,0,37,0,0,65,22,0,0,53,0,0,0,22,0,28
EU132587.1.1261;d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter;s__uncultured_Rubrobacter,13,6,19,0,0,7,18,25,12,0,0,11,12,0,0,14,0,0,0,2,0,1,0,0,0,41,0,28,0,0,0,0,0,0,0,61,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,11,4,61,0,0,6,0,0,7,0,0,7,0,0,0,0,0,0,0
EU132591.1.1381;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__uncultured_Conexibacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,11,0,0,0,0,0,0
EU132603.1.1246;d__Bacteria;p__Actinobacteriota;c__MB-A2-108;o__MB-A2-108;f__MB-A2-108;g__MB-A2-108;s__uncultured_MB-A2-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EU132606.1.1324;d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__unclassified_Nocardioides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,28,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EU132631.1.1349;d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Gaiella;s__unclassified_Gaiella,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
