"","x"
"OTU4310",0
"OTU6933",0
"OTU4973",0
"OTU1729",0
"OTU5708",0
"OTU177",0
"OTU2860",0
"OTU3858",0
"OTU7615",0
"OTU8863",0
"OTU8379",0
"OTU1067",0
"OTU11612",0
"OTU9078",0
"OTU3958",0
"OTU1633",0
"OTU7743",0
"OTU8322",0
"OTU11647",0
"OTU6791",0
"OTU5148",0
"OTU2208",0
"OTU4720",0
"OTU12145",0
"OTU5000",0
"OTU836",0
"OTU1870",0
"OTU9275",0
"OTU953",0
"OTU3544",0
"OTU3537",0
"OTU2674",0
"OTU4086",0
"OTU4081",0
"OTU9771",0
"OTU11581",0
"OTU3793",0
